,Name,Date time,Prediction,color_code
3316,"Kuala Terengganu, Terengganu, Malaysia",28/10/2023,24.01432037,#000000
3317,"Kuala Terengganu, Terengganu, Malaysia",29/10/2023,24.35788155,#000000
3318,"Kuala Terengganu, Terengganu, Malaysia",30/10/2023,24.04681206,#000000
3319,"Kuala Terengganu, Terengganu, Malaysia",31/10/2023,24.23104477,#000000
3320,"Kuala Terengganu, Terengganu, Malaysia",1/11/2023,24.23467636,#000000
3321,"Kuala Terengganu, Terengganu, Malaysia",2/11/2023,23.99384499,#000000
3322,"Kuala Terengganu, Terengganu, Malaysia",3/11/2023,23.93806458,#000000
3323,"Kuala Terengganu, Terengganu, Malaysia",4/11/2023,23.6879158,#000000
3324,"Kuala Terengganu, Terengganu, Malaysia",5/11/2023,24.03445053,#000000
3325,"Kuala Terengganu, Terengganu, Malaysia",6/11/2023,23.72814178,#000000
3326,"Kuala Terengganu, Terengganu, Malaysia",7/11/2023,23.91884613,#000000
3327,"Kuala Terengganu, Terengganu, Malaysia",8/11/2023,23.93056297,#000000
3328,"Kuala Terengganu, Terengganu, Malaysia",9/11/2023,23.69932365,#000000
3329,"Kuala Terengganu, Terengganu, Malaysia",10/11/2023,23.65452194,#000000
3330,"Kuala Terengganu, Terengganu, Malaysia",11/11/2023,23.41661072,#000000
3331,"Kuala Terengganu, Terengganu, Malaysia",12/11/2023,23.77650261,#000000
3332,"Kuala Terengganu, Terengganu, Malaysia",13/11/2023,23.48452759,#000000
3333,"Kuala Terengganu, Terengganu, Malaysia",14/11/2023,23.69038963,#000000
3334,"Kuala Terengganu, Terengganu, Malaysia",15/11/2023,23.71793365,#000000
3335,"Kuala Terengganu, Terengganu, Malaysia",16/11/2023,23.50303459,#000000
3336,"Kuala Terengganu, Terengganu, Malaysia",17/11/2023,23.47492599,#000000
3337,"Kuala Terengganu, Terengganu, Malaysia",18/11/2023,23.25390244,#000000
3338,"Kuala Terengganu, Terengganu, Malaysia",19/11/2023,23.63072395,#000000
3339,"Kuala Terengganu, Terengganu, Malaysia",20/11/2023,23.35556793,#000000
3340,"Kuala Terengganu, Terengganu, Malaysia",21/11/2023,23.57798576,#000000
3341,"Kuala Terengganu, Terengganu, Malaysia",22/11/2023,23.62168503,#000000
3342,"Kuala Terengganu, Terengganu, Malaysia",23/11/2023,23.42240715,#000000
3343,"Kuala Terengganu, Terengganu, Malaysia",24/11/2023,23.4092617,#000000
3344,"Kuala Terengganu, Terengganu, Malaysia",25/11/2023,23.2024231,#000000
3345,"Kuala Terengganu, Terengganu, Malaysia",26/11/2023,23.59255219,#000000
3346,"Kuala Terengganu, Terengganu, Malaysia",27/11/2023,23.32972717,#000000
3347,"Kuala Terengganu, Terengganu, Malaysia",28/11/2023,23.56342506,#000000
3348,"Kuala Terengganu, Terengganu, Malaysia",29/11/2023,23.61728287,#000000
3349,"Kuala Terengganu, Terengganu, Malaysia",30/11/2023,23.42698288,#000000
3350,"Kuala Terengganu, Terengganu, Malaysia",1/12/2023,23.42159462,#000000
3351,"Kuala Terengganu, Terengganu, Malaysia",2/12/2023,23.2212677,#000000
3352,"Kuala Terengganu, Terengganu, Malaysia",3/12/2023,23.61664009,#000000
3353,"Kuala Terengganu, Terengganu, Malaysia",4/12/2023,23.35779381,#000000
3354,"Kuala Terengganu, Terengganu, Malaysia",5/12/2023,23.59421158,#000000
3355,"Kuala Terengganu, Terengganu, Malaysia",6/12/2023,23.64955711,#000000
3356,"Kuala Terengganu, Terengganu, Malaysia",7/12/2023,23.45954704,#000000
3357,"Kuala Terengganu, Terengganu, Malaysia",8/12/2023,23.45329857,#000000
3358,"Kuala Terengganu, Terengganu, Malaysia",9/12/2023,23.25101662,#000000
3359,"Kuala Terengganu, Terengganu, Malaysia",10/12/2023,23.64340782,#000000
3360,"Kuala Terengganu, Terengganu, Malaysia",11/12/2023,23.38062859,#000000
3361,"Kuala Terengganu, Terengganu, Malaysia",12/12/2023,23.61224937,#000000
3362,"Kuala Terengganu, Terengganu, Malaysia",13/12/2023,23.66202164,#000000
3363,"Kuala Terengganu, Terengganu, Malaysia",14/12/2023,23.46575737,#000000
3364,"Kuala Terengganu, Terengganu, Malaysia",15/12/2023,23.45267677,#000000
3365,"Kuala Terengganu, Terengganu, Malaysia",16/12/2023,23.24308777,#000000
3366,"Kuala Terengganu, Terengganu, Malaysia",17/12/2023,23.62780762,#000000
3367,"Kuala Terengganu, Terengganu, Malaysia",18/12/2023,23.35709763,#000000
3368,"Kuala Terengganu, Terengganu, Malaysia",19/12/2023,23.58063507,#000000
3369,"Kuala Terengganu, Terengganu, Malaysia",20/12/2023,23.62227821,#000000
3370,"Kuala Terengganu, Terengganu, Malaysia",21/12/2023,23.41794968,#000000
3371,"Kuala Terengganu, Terengganu, Malaysia",22/12/2023,23.39696693,#000000
3372,"Kuala Terengganu, Terengganu, Malaysia",23/12/2023,23.17973518,#000000
3373,"Kuala Terengganu, Terengganu, Malaysia",24/12/2023,23.55716515,#000000
3374,"Kuala Terengganu, Terengganu, Malaysia",25/12/2023,23.27960396,#000000
3375,"Kuala Terengganu, Terengganu, Malaysia",26/12/2023,23.49681091,#000000
3376,"Kuala Terengganu, Terengganu, Malaysia",27/12/2023,23.53271675,#000000
3377,"Kuala Terengganu, Terengganu, Malaysia",28/12/2023,23.32330322,#000000
3378,"Kuala Terengganu, Terengganu, Malaysia",29/12/2023,23.29795265,#000000
3379,"Kuala Terengganu, Terengganu, Malaysia",30/12/2023,23.07711411,#000000
3380,"Kuala Terengganu, Terengganu, Malaysia",31/12/2023,23.45173645,#000000
3381,"Kuala Terengganu, Terengganu, Malaysia",1/1/2024,23.17220116,#000000
3382,"Kuala Terengganu, Terengganu, Malaysia",2/1/2024,23.38828278,#000000
3383,"Kuala Terengganu, Terengganu, Malaysia",3/1/2024,23.42393112,#000000
3384,"Kuala Terengganu, Terengganu, Malaysia",4/1/2024,23.21512794,#000000
3385,"Kuala Terengganu, Terengganu, Malaysia",5/1/2024,23.19124985,#000000
3386,"Kuala Terengganu, Terengganu, Malaysia",6/1/2024,22.97273445,#000000
3387,"Kuala Terengganu, Terengganu, Malaysia",7/1/2024,23.35050964,#000000
3388,"Kuala Terengganu, Terengganu, Malaysia",8/1/2024,23.07492638,#000000
3389,"Kuala Terengganu, Terengganu, Malaysia",9/1/2024,23.29572678,#000000
3390,"Kuala Terengganu, Terengganu, Malaysia",10/1/2024,23.33681679,#000000
3391,"Kuala Terengganu, Terengganu, Malaysia",11/1/2024,23.1341362,#000000
3392,"Kuala Terengganu, Terengganu, Malaysia",12/1/2024,23.1170063,#000000
3393,"Kuala Terengganu, Terengganu, Malaysia",13/1/2024,22.90581131,#000000
3394,"Kuala Terengganu, Terengganu, Malaysia",14/1/2024,23.29141808,#000000
3395,"Kuala Terengganu, Terengganu, Malaysia",15/1/2024,23.02412224,#000000
3396,"Kuala Terengganu, Terengganu, Malaysia",16/1/2024,23.25359917,#000000
3397,"Kuala Terengganu, Terengganu, Malaysia",17/1/2024,23.30369377,#000000
3398,"Kuala Terengganu, Terengganu, Malaysia",18/1/2024,23.11027908,#000000
3399,"Kuala Terengganu, Terengganu, Malaysia",19/1/2024,23.10261726,#000000
3400,"Kuala Terengganu, Terengganu, Malaysia",20/1/2024,22.90103149,#000000
3401,"Kuala Terengganu, Terengganu, Malaysia",21/1/2024,23.29632759,#000000
3402,"Kuala Terengganu, Terengganu, Malaysia",22/1/2024,23.03874207,#000000
3403,"Kuala Terengganu, Terengganu, Malaysia",23/1/2024,23.2779026,#000000
3404,"Kuala Terengganu, Terengganu, Malaysia",24/1/2024,23.33760071,#000000
3405,"Kuala Terengganu, Terengganu, Malaysia",25/1/2024,23.15366364,#000000
3406,"Kuala Terengganu, Terengganu, Malaysia",26/1/2024,23.15531158,#000000
3407,"Kuala Terengganu, Terengganu, Malaysia",27/1/2024,22.96282959,#000000
3408,"Kuala Terengganu, Terengganu, Malaysia",28/1/2024,23.36699677,#000000
3409,"Kuala Terengganu, Terengganu, Malaysia",29/1/2024,23.1180172,#000000
3410,"Kuala Terengganu, Terengganu, Malaysia",30/1/2024,23.3654995,#000000
3411,"Kuala Terengganu, Terengganu, Malaysia",31/1/2024,23.43321419,#000000
3412,"Kuala Terengganu, Terengganu, Malaysia",1/2/2024,23.2569809,#000000
3413,"Kuala Terengganu, Terengganu, Malaysia",2/2/2024,23.26601219,#000000
3414,"Kuala Terengganu, Terengganu, Malaysia",3/2/2024,23.08058739,#000000
3415,"Kuala Terengganu, Terengganu, Malaysia",4/2/2024,23.4914875,#000000
3416,"Kuala Terengganu, Terengganu, Malaysia",5/2/2024,23.24892426,#000000
3417,"Kuala Terengganu, Terengganu, Malaysia",6/2/2024,23.50251007,#000000
3418,"Kuala Terengganu, Terengganu, Malaysia",7/2/2024,23.57603264,#000000
3419,"Kuala Terengganu, Terengganu, Malaysia",8/2/2024,23.40532494,#000000
3420,"Kuala Terengganu, Terengganu, Malaysia",9/2/2024,23.41960907,#000000
3421,"Kuala Terengganu, Terengganu, Malaysia",10/2/2024,23.23918915,#000000
3422,"Kuala Terengganu, Terengganu, Malaysia",11/2/2024,23.65486336,#000000
3423,"Kuala Terengganu, Terengganu, Malaysia",12/2/2024,23.41686058,#000000
3424,"Kuala Terengganu, Terengganu, Malaysia",13/2/2024,23.67481422,#000000
3425,"Kuala Terengganu, Terengganu, Malaysia",14/2/2024,23.75252533,#000000
3426,"Kuala Terengganu, Terengganu, Malaysia",15/2/2024,23.58584785,#000000
3427,"Kuala Terengganu, Terengganu, Malaysia",16/2/2024,23.60402107,#000000
3428,"Kuala Terengganu, Terengganu, Malaysia",17/2/2024,23.42735863,#000000
3429,"Kuala Terengganu, Terengganu, Malaysia",18/2/2024,23.84666824,#000000
3430,"Kuala Terengganu, Terengganu, Malaysia",19/2/2024,23.61219025,#000000
3431,"Kuala Terengganu, Terengganu, Malaysia",20/2/2024,23.87356186,#000000
3432,"Kuala Terengganu, Terengganu, Malaysia",21/2/2024,23.95458603,#000000
3433,"Kuala Terengganu, Terengganu, Malaysia",22/2/2024,23.7911129,#000000
3434,"Kuala Terengganu, Terengganu, Malaysia",23/2/2024,23.81237793,#000000
3435,"Kuala Terengganu, Terengganu, Malaysia",24/2/2024,23.63868332,#000000
3436,"Kuala Terengganu, Terengganu, Malaysia",25/2/2024,24.06082535,#000000
3437,"Kuala Terengganu, Terengganu, Malaysia",26/2/2024,23.82902908,#000000
3438,"Kuala Terengganu, Terengganu, Malaysia",27/2/2024,24.09290886,#000000
3439,"Kuala Terengganu, Terengganu, Malaysia",28/2/2024,24.17624664,#000000
3440,"Kuala Terengganu, Terengganu, Malaysia",29/2/2024,24.01486588,#000000
3441,"Kuala Terengganu, Terengganu, Malaysia",1/3/2024,24.0379715,#000000
3442,"Kuala Terengganu, Terengganu, Malaysia",2/3/2024,23.86584091,#000000
3443,"Kuala Terengganu, Terengganu, Malaysia",3/3/2024,24.28923416,#000000
3444,"Kuala Terengganu, Terengganu, Malaysia",4/3/2024,24.05834198,#000000
3445,"Kuala Terengganu, Terengganu, Malaysia",5/3/2024,24.32274818,#000000
3446,"Kuala Terengganu, Terengganu, Malaysia",6/3/2024,24.40620232,#000000
3447,"Kuala Terengganu, Terengganu, Malaysia",7/3/2024,24.24448967,#000000
3448,"Kuala Terengganu, Terengganu, Malaysia",8/3/2024,24.26678848,#000000
3449,"Kuala Terengganu, Terengganu, Malaysia",9/3/2024,24.09334373,#000000
3450,"Kuala Terengganu, Terengganu, Malaysia",10/3/2024,24.51488876,#000000
3451,"Kuala Terengganu, Terengganu, Malaysia",11/3/2024,24.28159142,#000000
3452,"Kuala Terengganu, Terengganu, Malaysia",12/3/2024,24.54301262,#000000
3453,"Kuala Terengganu, Terengganu, Malaysia",13/3/2024,24.62288475,#000000
3454,"Kuala Terengganu, Terengganu, Malaysia",14/3/2024,24.45698547,#000000
3455,"Kuala Terengganu, Terengganu, Malaysia",15/3/2024,24.47448349,#000000
3456,"Kuala Terengganu, Terengganu, Malaysia",16/3/2024,24.29562378,#000000
3457,"Kuala Terengganu, Terengganu, Malaysia",17/3/2024,24.71114349,#000000
3458,"Kuala Terengganu, Terengganu, Malaysia",18/3/2024,24.47122383,#000000
3459,"Kuala Terengganu, Terengganu, Malaysia",19/3/2024,24.72544289,#000000
3460,"Kuala Terengganu, Terengganu, Malaysia",20/3/2024,24.79755783,#000000
3461,"Kuala Terengganu, Terengganu, Malaysia",21/3/2024,24.62337685,#000000
3462,"Kuala Terengganu, Terengganu, Malaysia",22/3/2024,24.63210869,#000000
3463,"Kuala Terengganu, Terengganu, Malaysia",23/3/2024,24.44403839,#000000
3464,"Kuala Terengganu, Terengganu, Malaysia",24/3/2024,24.84996033,#000000
3465,"Kuala Terengganu, Terengganu, Malaysia",25/3/2024,24.60010529,#000000
3466,"Kuala Terengganu, Terengganu, Malaysia",26/3/2024,24.84412003,#000000
3467,"Kuala Terengganu, Terengganu, Malaysia",27/3/2024,24.90582657,#000000
3468,"Kuala Terengganu, Terengganu, Malaysia",28/3/2024,24.72110558,#000000
3469,"Kuala Terengganu, Terengganu, Malaysia",29/3/2024,24.71923828,#000000
3470,"Kuala Terengganu, Terengganu, Malaysia",30/3/2024,24.52059937,#000000
3471,"Kuala Terengganu, Terengganu, Malaysia",31/3/2024,24.91605568,#000000
3472,"Kuala Terengganu, Terengganu, Malaysia",1/4/2024,24.65592766,#000000
3473,"Kuala Terengganu, Terengganu, Malaysia",2/4/2024,24.88994408,#000000
3474,"Kuala Terengganu, Terengganu, Malaysia",3/4/2024,24.94201279,#000000
3475,"Kuala Terengganu, Terengganu, Malaysia",4/4/2024,24.74810028,#000000
3476,"Kuala Terengganu, Terengganu, Malaysia",5/4/2024,24.73757172,#000000
3477,"Kuala Terengganu, Terengganu, Malaysia",6/4/2024,24.53087425,#000000
3478,"Kuala Terengganu, Terengganu, Malaysia",7/4/2024,24.91895485,#000000
3479,"Kuala Terengganu, Terengganu, Malaysia",8/4/2024,24.65220642,#000000
3480,"Kuala Terengganu, Terengganu, Malaysia",9/4/2024,24.88042068,#000000
3481,"Kuala Terengganu, Terengganu, Malaysia",10/4/2024,24.92756462,#000000
3482,"Kuala Terengganu, Terengganu, Malaysia",11/4/2024,24.72965622,#000000
3483,"Kuala Terengganu, Terengganu, Malaysia",12/4/2024,24.7161026,#000000
3484,"Kuala Terengganu, Terengganu, Malaysia",13/4/2024,24.50738907,#000000
3485,"Kuala Terengganu, Terengganu, Malaysia",14/4/2024,24.89448357,#000000
3486,"Kuala Terengganu, Terengganu, Malaysia",15/4/2024,24.62779427,#000000
3487,"Kuala Terengganu, Terengganu, Malaysia",16/4/2024,24.8571167,#000000
3488,"Kuala Terengganu, Terengganu, Malaysia",17/4/2024,24.90641022,#000000
3489,"Kuala Terengganu, Terengganu, Malaysia",18/4/2024,24.71167755,#000000
3490,"Kuala Terengganu, Terengganu, Malaysia",19/4/2024,24.7022953,#000000
3491,"Kuala Terengganu, Terengganu, Malaysia",20/4/2024,24.498703,#000000
3492,"Kuala Terengganu, Terengganu, Malaysia",21/4/2024,24.89182472,#000000
3493,"Kuala Terengganu, Terengganu, Malaysia",22/4/2024,24.63199997,#000000
3494,"Kuala Terengganu, Terengganu, Malaysia",23/4/2024,24.8689518,#000000
3495,"Kuala Terengganu, Terengganu, Malaysia",24/4/2024,24.92655754,#000000
3496,"Kuala Terengganu, Terengganu, Malaysia",25/4/2024,24.74072266,#000000
3497,"Kuala Terengganu, Terengganu, Malaysia",26/4/2024,24.74072075,#000000
3498,"Kuala Terengganu, Terengganu, Malaysia",27/4/2024,24.54688644,#000000
3499,"Kuala Terengganu, Terengganu, Malaysia",28/4/2024,24.95002174,#000000
3500,"Kuala Terengganu, Terengganu, Malaysia",29/4/2024,24.70034027,#000000
3501,"Kuala Terengganu, Terengganu, Malaysia",30/4/2024,24.94743919,#000000
3502,"Kuala Terengganu, Terengganu, Malaysia",1/5/2024,25.01506233,#000000
3503,"Kuala Terengganu, Terengganu, Malaysia",2/5/2024,24.83897972,#000000
3504,"Kuala Terengganu, Terengganu, Malaysia",3/5/2024,24.84832764,#000000
3505,"Kuala Terengganu, Terengganu, Malaysia",4/5/2024,24.66330147,#000000
3506,"Kuala Terengganu, Terengganu, Malaysia",5/5/2024,25.07456779,#000000
3507,"Kuala Terengganu, Terengganu, Malaysia",6/5/2024,24.83221245,#000000
3508,"Kuala Terengganu, Terengganu, Malaysia",7/5/2024,25.0857029,#000000
3509,"Kuala Terengganu, Terengganu, Malaysia",8/5/2024,25.15865517,#000000
3510,"Kuala Terengganu, Terengganu, Malaysia",9/5/2024,24.98672867,#000000
3511,"Kuala Terengganu, Terengganu, Malaysia",10/5/2024,24.99894905,#000000
3512,"Kuala Terengganu, Terengganu, Malaysia",11/5/2024,24.81541824,#000000
3513,"Kuala Terengganu, Terengganu, Malaysia",12/5/2024,25.22671318,#000000
3514,"Kuala Terengganu, Terengganu, Malaysia",13/5/2024,24.98284721,#000000
3515,"Kuala Terengganu, Terengganu, Malaysia",14/5/2024,25.23322105,#000000
3516,"Kuala Terengganu, Terengganu, Malaysia",15/5/2024,25.30140877,#000000
3517,"Kuala Terengganu, Terengganu, Malaysia",16/5/2024,25.12303352,#000000
3518,"Kuala Terengganu, Terengganu, Malaysia",17/5/2024,25.12710571,#000000
3519,"Kuala Terengganu, Terengganu, Malaysia",18/5/2024,24.93372345,#000000
3520,"Kuala Terengganu, Terengganu, Malaysia",19/5/2024,25.33348083,#000000
3521,"Kuala Terengganu, Terengganu, Malaysia",20/5/2024,25.07641792,#000000
3522,"Kuala Terengganu, Terengganu, Malaysia",21/5/2024,25.31198883,#000000
3523,"Kuala Terengganu, Terengganu, Malaysia",22/5/2024,25.36383247,#000000
3524,"Kuala Terengganu, Terengganu, Malaysia",23/5/2024,25.16764832,#000000
3525,"Kuala Terengganu, Terengganu, Malaysia",24/5/2024,25.15254784,#000000
3526,"Kuala Terengganu, Terengganu, Malaysia",25/5/2024,24.93873978,#000000
3527,"Kuala Terengganu, Terengganu, Malaysia",26/5/2024,25.31694412,#000000
3528,"Kuala Terengganu, Terengganu, Malaysia",27/5/2024,25.03734779,#000000
3529,"Kuala Terengganu, Terengganu, Malaysia",28/5/2024,25.24955177,#000000
3530,"Kuala Terengganu, Terengganu, Malaysia",29/5/2024,25.27736092,#000000
3531,"Kuala Terengganu, Terengganu, Malaysia",30/5/2024,25.05665398,#000000
3532,"Kuala Terengganu, Terengganu, Malaysia",31/5/2024,25.01672363,#000000
3533,"Kuala Terengganu, Terengganu, Malaysia",1/6/2024,24.77796936,#000000
3534,"Kuala Terengganu, Terengganu, Malaysia",2/6/2024,25.13131142,#000000
3535,"Kuala Terengganu, Terengganu, Malaysia",3/6/2024,24.82713509,#000000
3536,"Kuala Terengganu, Terengganu, Malaysia",4/6/2024,25.01524544,#000000
3537,"Kuala Terengganu, Terengganu, Malaysia",5/6/2024,25.01964951,#000000
3538,"Kuala Terengganu, Terengganu, Malaysia",6/6/2024,24.77643013,#000000
3539,"Kuala Terengganu, Terengganu, Malaysia",7/6/2024,24.71507645,#000000
3540,"Kuala Terengganu, Terengganu, Malaysia",8/6/2024,24.45618439,#000000
3541,"Kuala Terengganu, Terengganu, Malaysia",9/6/2024,24.79085922,#000000
3542,"Kuala Terengganu, Terengganu, Malaysia",10/6/2024,24.4696579,#000000
3543,"Kuala Terengganu, Terengganu, Malaysia",11/6/2024,24.64255905,#000000
3544,"Kuala Terengganu, Terengganu, Malaysia",12/6/2024,24.63372231,#000000
3545,"Kuala Terengganu, Terengganu, Malaysia",13/6/2024,24.37936783,#000000
3546,"Kuala Terengganu, Terengganu, Malaysia",14/6/2024,24.30911064,#000000
3547,"Kuala Terengganu, Terengganu, Malaysia",15/6/2024,24.0436554,#000000
3548,"Kuala Terengganu, Terengganu, Malaysia",16/6/2024,24.3741951,#000000
3549,"Kuala Terengganu, Terengganu, Malaysia",17/6/2024,24.05136108,#000000
3550,"Kuala Terengganu, Terengganu, Malaysia",18/6/2024,24.22517967,#000000
3551,"Kuala Terengganu, Terengganu, Malaysia",19/6/2024,24.219841,#000000
3552,"Kuala Terengganu, Terengganu, Malaysia",20/6/2024,23.97157288,#000000
3553,"Kuala Terengganu, Terengganu, Malaysia",21/6/2024,23.90998077,#000000
3554,"Kuala Terengganu, Terengganu, Malaysia",22/6/2024,23.6557312,#000000
3555,"Kuala Terengganu, Terengganu, Malaysia",23/6/2024,23.99996185,#000000
3556,"Kuala Terengganu, Terengganu, Malaysia",24/6/2024,23.69322586,#000000
3557,"Kuala Terengganu, Terengganu, Malaysia",25/6/2024,23.88544846,#000000
3558,"Kuala Terengganu, Terengganu, Malaysia",26/6/2024,23.90070343,#000000
3559,"Kuala Terengganu, Terengganu, Malaysia",27/6/2024,23.67507553,#000000
3560,"Kuala Terengganu, Terengganu, Malaysia",28/6/2024,23.63801384,#000000
3561,"Kuala Terengganu, Terengganu, Malaysia",29/6/2024,23.41000938,#000000
3562,"Kuala Terengganu, Terengganu, Malaysia",30/6/2024,23.78200722,#000000
3563,"Kuala Terengganu, Terengganu, Malaysia",1/7/2024,23.50435448,#000000
3564,"Kuala Terengganu, Terengganu, Malaysia",2/7/2024,23.72675896,#000000
3565,"Kuala Terengganu, Terengganu, Malaysia",3/7/2024,23.77305794,#000000
3566,"Kuala Terengganu, Terengganu, Malaysia",4/7/2024,23.57910538,#000000
3567,"Kuala Terengganu, Terengganu, Malaysia",5/7/2024,23.57409859,#000000
3568,"Kuala Terengganu, Terengganu, Malaysia",6/7/2024,23.37827492,#000000
3569,"Kuala Terengganu, Terengganu, Malaysia",7/7/2024,23.78232574,#000000
3570,"Kuala Terengganu, Terengganu, Malaysia",8/7/2024,23.53634453,#000000
3571,"Kuala Terengganu, Terengganu, Malaysia",9/7/2024,23.78978348,#000000
3572,"Kuala Terengganu, Terengganu, Malaysia",10/7/2024,23.86623001,#000000
3573,"Kuala Terengganu, Terengganu, Malaysia",11/7/2024,23.70129013,#000000
3574,"Kuala Terengganu, Terengganu, Malaysia",12/7/2024,23.72392845,#000000
3575,"Kuala Terengganu, Terengganu, Malaysia",13/7/2024,23.55415344,#000000
3576,"Kuala Terengganu, Terengganu, Malaysia",14/7/2024,23.98244667,#000000
3577,"Kuala Terengganu, Terengganu, Malaysia",15/7/2024,23.7586956,#000000
3578,"Kuala Terengganu, Terengganu, Malaysia",16/7/2024,24.03216934,#000000
3579,"Kuala Terengganu, Terengganu, Malaysia",17/7/2024,24.12629318,#000000
3580,"Kuala Terengganu, Terengganu, Malaysia",18/7/2024,23.97652245,#000000
3581,"Kuala Terengganu, Terengganu, Malaysia",19/7/2024,24.01169586,#000000
3582,"Kuala Terengganu, Terengganu, Malaysia",20/7/2024,23.851717,#000000
3583,"Kuala Terengganu, Terengganu, Malaysia",21/7/2024,24.28698349,#000000
3584,"Kuala Terengganu, Terengganu, Malaysia",22/7/2024,24.06732559,#000000
3585,"Kuala Terengganu, Terengganu, Malaysia",23/7/2024,24.34197998,#000000
3586,"Kuala Terengganu, Terengganu, Malaysia",24/7/2024,24.43435669,#000000
3587,"Kuala Terengganu, Terengganu, Malaysia",25/7/2024,24.27993011,#000000
3588,"Kuala Terengganu, Terengganu, Malaysia",26/7/2024,24.30757523,#000000
3589,"Kuala Terengganu, Terengganu, Malaysia",27/7/2024,24.13726234,#000000
3590,"Kuala Terengganu, Terengganu, Malaysia",28/7/2024,24.55947304,#000000
3591,"Kuala Terengganu, Terengganu, Malaysia",29/7/2024,24.32415009,#000000
3592,"Kuala Terengganu, Terengganu, Malaysia",30/7/2024,24.58066177,#000000
3593,"Kuala Terengganu, Terengganu, Malaysia",31/7/2024,24.65257263,#000000
3594,"Kuala Terengganu, Terengganu, Malaysia",1/8/2024,24.47552872,#000000
3595,"Kuala Terengganu, Terengganu, Malaysia",2/8/2024,24.47859955,#000000
3596,"Kuala Terengganu, Terengganu, Malaysia",3/8/2024,24.28195763,#000000
3597,"Kuala Terengganu, Terengganu, Malaysia",4/8/2024,24.67631531,#000000
3598,"Kuala Terengganu, Terengganu, Malaysia",5/8/2024,24.41184616,#000000
3599,"Kuala Terengganu, Terengganu, Malaysia",6/8/2024,24.63816643,#000000
3600,"Kota Bharu, Kelantan, Malaysia",22/5/2021,27.54393959,#000000
3601,"Kota Bharu, Kelantan, Malaysia",23/5/2021,26.84383965,#000000
3602,"Kota Bharu, Kelantan, Malaysia",24/5/2021,27.04026413,#000000
3603,"Kota Bharu, Kelantan, Malaysia",25/5/2021,27.10295486,#000000
3604,"Kota Bharu, Kelantan, Malaysia",26/5/2021,26.91943932,#000000
3605,"Kota Bharu, Kelantan, Malaysia",27/5/2021,26.15868568,#000000
3606,"Kota Bharu, Kelantan, Malaysia",28/5/2021,27.38503456,#000000
3607,"Kota Bharu, Kelantan, Malaysia",29/5/2021,27.30914688,#000000
3608,"Kota Bharu, Kelantan, Malaysia",30/5/2021,26.58495331,#000000
3609,"Kota Bharu, Kelantan, Malaysia",31/5/2021,26.75754356,#000000
3610,"Kota Bharu, Kelantan, Malaysia",1/6/2021,26.79687309,#000000
3611,"Kota Bharu, Kelantan, Malaysia",2/6/2021,26.59068489,#000000
3612,"Kota Bharu, Kelantan, Malaysia",3/6/2021,25.80816078,#000000
3613,"Kota Bharu, Kelantan, Malaysia",4/6/2021,27.01383972,#000000
3614,"Kota Bharu, Kelantan, Malaysia",5/6/2021,26.91858292,#000000
3615,"Kota Bharu, Kelantan, Malaysia",6/6/2021,26.17650414,#000000
3616,"Kota Bharu, Kelantan, Malaysia",7/6/2021,26.33286667,#000000
3617,"Kota Bharu, Kelantan, Malaysia",8/6/2021,26.35779381,#000000
3618,"Kota Bharu, Kelantan, Malaysia",9/6/2021,26.13916588,#000000
3619,"Kota Bharu, Kelantan, Malaysia",10/6/2021,25.34630013,#000000
3620,"Kota Bharu, Kelantan, Malaysia",11/6/2021,26.54384995,#000000
3621,"Kota Bharu, Kelantan, Malaysia",12/6/2021,26.44277191,#000000
3622,"Kota Bharu, Kelantan, Malaysia",13/6/2021,25.69725418,#000000
3623,"Kota Bharu, Kelantan, Malaysia",14/6/2021,25.85262299,#000000
3624,"Kota Bharu, Kelantan, Malaysia",15/6/2021,25.87903023,#000000
3625,"Kota Bharu, Kelantan, Malaysia",16/6/2021,25.66438103,#000000
3626,"Kota Bharu, Kelantan, Malaysia",17/6/2021,24.877985,#000000
3627,"Kota Bharu, Kelantan, Malaysia",18/6/2021,26.08446884,#000000
3628,"Kota Bharu, Kelantan, Malaysia",19/6/2021,25.99474907,#000000
3629,"Kota Bharu, Kelantan, Malaysia",20/6/2021,25.26294518,#000000
3630,"Kota Bharu, Kelantan, Malaysia",21/6/2021,25.43429947,#000000
3631,"Kota Bharu, Kelantan, Malaysia",22/6/2021,25.47886467,#000000
3632,"Kota Bharu, Kelantan, Malaysia",23/6/2021,25.28442001,#000000
3633,"Kota Bharu, Kelantan, Malaysia",24/6/2021,24.52013969,#000000
3634,"Kota Bharu, Kelantan, Malaysia",25/6/2021,25.75049973,#000000
3635,"Kota Bharu, Kelantan, Malaysia",26/6/2021,25.68624496,#000000
3636,"Kota Bharu, Kelantan, Malaysia",27/6/2021,24.98131943,#000000
3637,"Kota Bharu, Kelantan, Malaysia",28/6/2021,25.18077087,#000000
3638,"Kota Bharu, Kelantan, Malaysia",29/6/2021,25.25444984,#000000
3639,"Kota Bharu, Kelantan, Malaysia",30/6/2021,25.08993149,#000000
3640,"Kota Bharu, Kelantan, Malaysia",1/7/2021,24.35616875,#000000
3641,"Kota Bharu, Kelantan, Malaysia",2/7/2021,25.6174221,#000000
3642,"Kota Bharu, Kelantan, Malaysia",3/7/2021,25.58421326,#000000
